http://www.funda.nl/koop/amsterdam/appartement-49470009-vinkenstraat-48-d/|"(<class 'requests.exceptions.ConnectionError'>, ConnectionError(MaxRetryError(""HTTPConnectionPool(host='www.funda.nl', port=80): Max retries exceeded with url: /koop/amsterdam/appartement-49470009-vinkenstraat-48-d/ (Caused by <class 'socket.gaierror'>: [Errno 8] nodename nor servname provided, or not known)"",),), <traceback object at 0x107cf3638>)"
http://www.funda.nl/koop/amsterdam/appartement-49460344-vlakkerweg-97/|"(<class 'requests.exceptions.ConnectionError'>, ConnectionError(MaxRetryError(""HTTPConnectionPool(host='www.funda.nl', port=80): Max retries exceeded with url: /koop/amsterdam/appartement-49460344-vlakkerweg-97/ (Caused by <class 'socket.gaierror'>: [Errno 8] nodename nor servname provided, or not known)"",),), <traceback object at 0x107cf3dd0>)"
http://www.funda.nl/koop/amsterdam/appartement-48320521-vleutenstraat-47/|"(<class 'requests.exceptions.ConnectionError'>, ConnectionError(MaxRetryError(""HTTPConnectionPool(host='www.funda.nl', port=80): Max retries exceeded with url: /koop/amsterdam/appartement-48320521-vleutenstraat-47/ (Caused by <class 'socket.gaierror'>: [Errno 8] nodename nor servname provided, or not known)"",),), <traceback object at 0x107cf4128>)"
http://www.funda.nl/koop/amsterdam/appartement-48909530-vleutenstraat-88/|"(<class 'requests.exceptions.ConnectionError'>, ConnectionError(MaxRetryError(""HTTPConnectionPool(host='www.funda.nl', port=80): Max retries exceeded with url: /koop/amsterdam/appartement-48909530-vleutenstraat-88/ (Caused by <class 'socket.gaierror'>: [Errno 8] nodename nor servname provided, or not known)"",),), <traceback object at 0x107cf4290>)"
http://www.funda.nl/koop/amsterdam/appartement-48905254-voetboogstraat-2-sout/|"(<class 'requests.exceptions.ConnectionError'>, ConnectionError(MaxRetryError(""HTTPConnectionPool(host='www.funda.nl', port=80): Max retries exceeded with url: /koop/amsterdam/appartement-48905254-voetboogstraat-2-sout/ (Caused by <class 'socket.gaierror'>: [Errno 8] nodename nor servname provided, or not known)"",),), <traceback object at 0x107cf4b48>)"
http://www.funda.nl/koop/amsterdam/appartement-48322979-voetboogstraat-27-iii/|"(<class 'requests.exceptions.ConnectionError'>, ConnectionError(MaxRetryError(""HTTPConnectionPool(host='www.funda.nl', port=80): Max retries exceeded with url: /koop/amsterdam/appartement-48322979-voetboogstraat-27-iii/ (Caused by <class 'socket.gaierror'>: [Errno 8] nodename nor servname provided, or not known)"",),), <traceback object at 0x107cf55f0>)"
http://www.funda.nl/koop/amsterdam/appartement-48999541-vogelenzangstraat-42-3/|"(<class 'requests.exceptions.ConnectionError'>, ConnectionError(MaxRetryError(""HTTPConnectionPool(host='www.funda.nl', port=80): Max retries exceeded with url: /koop/amsterdam/appartement-48999541-vogelenzangstraat-42-3/ (Caused by <class 'socket.error'>: [Errno 24] Too many open files)"",),), <traceback object at 0x107cef9e0>)"
http://www.funda.nl/koop/amsterdam/appartement-49453027-von-guerickestraat-95-hs/|"(<class 'requests.exceptions.ConnectionError'>, ConnectionError(MaxRetryErrvname provided, or not known)"",),), <traceback object at 0x10557fb90>)"
http://www.funda.nl/koop/verkocht/amsterdam/appartement-48538329-olof-palmeplein-60/|"(<class 'requests.exceptions.ConnectionError'>, ConnectionError(MaxRetryError(""HTTPConnectionPool(host='www.funda.nl', port=80): Max retries exceeded with url: /koop/verkocht/amsterdam/appartement-48538329-olof-palmeplein-60/ (Caused by <class 'socket.gaierror'>: [Errno 8] nodename nor servname provided, or not known)"",),), <traceback object at 0x1055d9050>)"
http://www.funda.nl/koop/verkocht/amsterdam/appartement-48247456-johannes-verhulststraat-107-a-ii/|"(<class 'requests.exceptions.ConnectionError'>, ConnectionError(MaxRetryError(""HTTPConnectionPool(host='www.funda.nl', port=80): Max retries exceeded with url: /koop/verkocht/amsterdam/appartement-48247456-johannes-verhulststraat-107-a-ii/ (Caused by <class 'socket.gaierror'>: [Errno 8] nodename nor servname provided, or not known)"",),), <traceback object at 0x1161996c8>)"
